x,dx,y,dy,z,dz,rx,drx,ry,dry,rz,drz
-1.7,0.017640523459676642,0.6,0.01658130679618188,-4.0,0.0,36.0,0.019031155759393972,-157.0,-0.11390081931169654,0.0,0.05483281304979799
-1.7089999999999999,0.004001572083672233,0.6,-0.0011816404512856977,-4.0,0.0,36.0,-0.08517291972535901,-157.0,-0.12144013829592591,0.0,0.009866745381579568
-1.718,0.009787379841057393,0.6,-0.0068017820399685035,-4.0,0.0,36.0,0.18227236001279595,-157.0,0.08709617821716197,0.0,0.01971810551973674
-1.7269999999999999,0.022408931992014578,0.6,0.006663830820319143,-4.0,0.0,36.0,-0.05215796779933732,-157.0,-0.08779706165358703,0.0,0.10590272544419664
-1.736,0.018675579901499675,0.6,-0.004607197873885533,-4.0,0.0,36.0,-0.11846865904115521,-157.0,0.12961498675278835,0.0,-0.10225643912606858
-1.7449999999999999,-0.00977277879876411,0.6,-0.013342584714027534,-4.0,0.0,36.0,0.09606933984606597,-157.0,0.06164593126261553,0.0,-0.08552404572508643
-1.754,0.009500884175255894,0.6,-0.013467175057975553,-4.0,0.0,36.0,0.13290628465396823,-157.0,0.053659652056682355,0.0,0.12572196508289943
-1.763,-0.001513572082976979,0.6,0.0069377315269013255,-4.0,0.0,36.0,-0.08174930976162265,-157.0,0.04046954556143004,0.0,-0.14828833575740427
-1.772,-0.0010321885179355784,0.6,-0.001595734381462669,-4.0,0.0,36.0,-0.14013472930393106,-157.0,0.01914508720239118,0.0,-0.13094121463310143
-1.781,0.004105985019383723,0.6,-0.0013370155966843916,-4.0,0.0,36.0,0.10304382674156048,-157.0,0.08805111991771106,0.0,0.08178618311849958
-1.79,0.0014404357116087798,0.6,0.010777438059762627,-4.0,0.0,36.0,-0.2047323613057962,-157.0,-0.045408036251560514,0.0,0.023820019202203863
-1.799,0.014542735069629751,0.6,-0.011268258087567436,-4.0,0.0,36.0,-0.12266216593966156,-157.0,0.00859519734343847,0.0,0.010523213705927585
-1.808,0.007610377251469934,0.6,-0.007306777528648249,-4.0,0.0,36.0,0.09674461500502352,-157.0,0.07519465876771958,0.0,-0.009165940810038319
-1.817,0.001216750164928284,0.6,-0.0038487980918127545,-4.0,0.0,36.0,-0.005535254802238957,-157.0,0.05629897185861278,0.0,0.0031267547027569484
-1.826,0.004438632327454257,0.6,0.0009435158931707401,-4.0,0.0,36.0,-0.026393734859268787,-157.0,-0.11949868052686603,0.0,-0.009211211469195592
-1.835,0.0033367432737426684,0.6,-0.00042171451290578935,-4.0,0.0,36.0,0.035281660649437836,-157.0,-0.0500409667304264,0.0,0.13554427025944182
-1.8439999999999999,0.01494079073157606,0.6,-0.0028688719238990764,-4.0,0.0,36.0,-0.01527744235454087,-157.0,0.025280350541915454,0.0,-0.039814812875007516
-1.853,-0.0020515826376580086,0.6,-0.000616264020956474,-4.0,0.0,36.0,-0.12986867221630902,-157.0,-0.040801470903989695,0.0,-0.016137353627777917
-1.862,0.003130677016509014,0.6,-0.001073052762911747,-4.0,0.0,36.0,0.12760753460061877,-157.0,0.17746585609733334,0.0,0.17944488052250737
-1.871,-0.008540957393017247,0.6,-0.007196043885517929,-4.0,0.0,36.0,0.13250140528868154,-157.0,-0.03931531947541129,0.0,0.00275097020298358
-1.88,-0.025529898158340787,0.6,-0.008129929885540774,-4.0,0.0,36.0,0.02053325637779597,-157.0,-0.016221844757669086,0.0,0.22320163895251777
-1.889,0.006536185954403606,0.6,0.0027451635772393953,-4.0,0.0,36.0,0.004513401543201028,-157.0,0.07694301781773039,0.0,-0.010497970101895356
-1.898,0.008644361988595058,0.6,-0.00890915082995528,-4.0,0.0,36.0,0.2339624806020058,-157.0,0.03305327432349158,0.0,0.13674149824601586
-1.907,-0.00742165020406442,0.6,-0.011573552591908535,-4.0,0.0,36.0,-0.027643284501583723,-157.0,-0.014527445720476923,0.0,-0.1655344038309678
-1.916,0.022697546239876076,0.6,-0.0031229225112569333,-4.0,0.0,36.0,-0.025957698183403946,-157.0,-0.07564935288807484,0.0,0.01536444608156664
-1.925,-0.014543656745987649,0.6,-0.001576670161638159,-4.0,0.0,36.0,0.03644812492405056,-157.0,0.030151405739676618,0.0,-0.15844735631509355
-1.934,0.0004575851730144607,0.6,0.022567234972982093,-4.0,0.0,36.0,0.14713219561423382,-157.0,0.10390964403783927,0.0,0.08444543066045863
-1.943,-0.001871838500258336,0.6,-0.007047002758562337,-4.0,0.0,36.0,0.15927707544174838,-157.0,0.04790952240982286,0.0,-0.12128678162090248
-1.952,0.015327792143584576,0.6,0.009432607249694948,-4.0,0.0,36.0,-0.025857263167677128,-157.0,-0.07781835214561222,0.0,0.02837695543833455
-1.9609999999999999,0.01469358769900285,0.6,0.007471883342046319,-4.0,0.0,36.0,0.030833124595934527,-157.0,0.1736774956976711,0.0,-0.028219587669043512
-1.97,0.001549474256969163,0.6,-0.011889449552037362,-4.0,0.0,36.0,-0.1378083467064077,-157.0,-0.14465778900358944,0.0,-0.1158203185184029
-1.979,0.0037816251960217356,0.6,0.007732529774025997,-4.0,0.0,36.0,-0.031197610791621297,-157.0,-0.1582685641802789,0.0,-0.16193599828975425
-1.988,-0.008877857476301128,0.6,-0.011838806401933178,-4.0,0.0,36.0,-0.08402903954793066,-157.0,0.09605572244572284,0.0,-0.05110404635801098
-1.9969999999999999,-0.01980796468223927,0.6,-0.02659172237996741,-4.0,0.0,36.0,-0.10068317522989839,-157.0,0.02258404786026901,0.0,0.1740629445895331
-2.0060000000000002,-0.003479121493261526,0.6,0.006063195243593808,-4.0,0.0,36.0,0.16815767162673279,-157.0,-0.05494985463040403,0.0,-0.02934850548893775
-2.015,0.0015634896910398006,0.6,-0.017558905834377195,-4.0,0.0,36.0,-0.0792286661806145,-157.0,-0.10985707275553297,0.0,0.09172215421158561
-2.024,0.012302906807277207,0.6,0.004509344618059148,-4.0,0.0,36.0,-0.05316059080114549,-157.0,0.23207998392802984,0.0,-0.005704286766218815
-2.033,0.012023798487844113,0.6,-0.006840108977372166,-4.0,0.0,36.0,0.03658487879168582,-157.0,0.011709087215544195,0.0,0.08767267736904524
-2.042,-0.003873268174079523,0.6,0.016595507961898723,-4.0,0.0,36.0,0.12978252669735854,-157.0,0.05342011708457715,0.0,-0.18269113783045177
-2.051,-0.0030230275057533556,0.6,0.01068509399316009,-4.0,0.0,36.0,0.048111512638883545,-157.0,0.03178850972381816,0.0,-0.04031883068495334
-2.06,-0.010485529650670926,0.6,-0.004533858038513877,-4.0,0.0,36.0,0.2759355114021582,-157.0,0.043480795773115796,0.0,0.09494055237932188
-2.069,-0.014200179371789752,0.6,-0.006878376110286823,-4.0,0.0,36.0,-0.007466797825114957,-157.0,0.05400944605248059,0.0,-0.016325494883317873
-2.078,-0.017062701906250127,0.6,-0.012140774030941206,-4.0,0.0,36.0,0.025871644022974608,-157.0,0.07324240097548762,0.0,-0.008645528271104713
-2.087,0.019507753952317897,0.6,-0.004409226322925914,-4.0,0.0,36.0,0.027560067398405635,-157.0,-0.037522240076067276,0.0,-0.0430461911885793
-2.096,-0.005096521817516535,0.6,-0.002803554951845091,-4.0,0.0,36.0,0.14350493867891545,-157.0,-0.02916419863518446,0.0,0.1149379383367124
-2.105,-0.004380743016111864,0.6,-0.003646935443916854,-4.0,0.0,36.0,0.05072389511096153,-157.0,-0.17410228083589016,0.0,0.02975143539549459
-2.114,-0.012527953600499263,0.6,0.0015670385527236396,-4.0,0.0,36.0,-0.01162297003871491,-157.0,-0.07803044065015395,0.0,0.0044022276175347975
-2.123,0.007774903558319101,0.6,0.005785214977288784,-4.0,0.0,36.0,-0.09474885949068795,-157.0,0.02711127964467149,0.0,0.06430545453392927
-2.132,-0.016138978475579515,0.6,0.00349654456993174,-4.0,0.0,36.0,0.02444434559616326,-157.0,0.10450233755026905,0.0,0.05882249291179367
-2.141,-0.002127402802139687,0.6,-0.0076414392390644304,-4.0,0.0,36.0,0.14013448312919596,-157.0,0.05990395263761841,0.0,0.02125870464375366
-2.15,-0.008954665611936757,0.6,-0.014377914738015784,-4.0,0.0,36.0,-0.04103817936578706,-157.0,-0.034069234387793045,0.0,0.15470314969908447
-2.159,0.00386902497859262,0.6,0.013645318481024713,-4.0,0.0,36.0,0.05289436184165822,-157.0,-0.12631729120851543,0.0,-0.0060287533639119045
-2.168,-0.005108051375688731,0.6,-0.006894491845499376,-4.0,0.0,36.0,0.024614778868484417,-157.0,-0.2777359145427433,0.0,0.027808104796794398
-2.177,-0.011806321841224121,0.6,-0.006522935999350192,-4.0,0.0,36.0,0.08635196583813147,-157.0,0.11517339747807992,0.0,-0.06429525533528906
-2.186,-0.0002818222833865487,0.6,-0.005211893123011109,-4.0,0.0,36.0,-0.08047537406378694,-157.0,-0.05892289865101498,0.0,0.015011522700612921
-2.195,0.0042833187053041765,0.6,-0.018430695501566487,-4.0,0.0,36.0,0.2346647030526562,-157.0,-0.04484650062040593,0.0,0.15877615237453677
-2.2039999999999997,0.0006651722238316789,0.6,-0.004779740040404867,-4.0,0.0,36.0,-0.12791611070282582,-157.0,0.013157396790806873,0.0,-0.06432576017887388
-2.213,0.003024718977397814,0.6,-0.004796558140079477,-4.0,0.0,36.0,-0.03655510899860373,-157.0,-0.140556004739189,0.0,-0.11335928256384589
-2.222,-0.006343220936809636,0.6,0.006203582983435125,-4.0,0.0,36.0,0.09380925409056456,-157.0,-0.03497821801115369,0.0,0.09967596428198156
-2.231,-0.003627411659871381,0.6,0.00698457149107336,-4.0,0.0,36.0,0.029673317249411336,-157.0,0.2023471949769974,0.0,-0.014876615223367926
-2.24,-0.00672460447775951,0.6,3.77088908626934e-05,-4.0,0.0,36.0,0.08299861590811032,-157.0,0.050538693857734275,0.0,0.009600420496977001
-2.249,-0.003595531615405413,0.6,0.009318483741143037,-4.0,0.0,36.0,-0.04961023339825624,-157.0,0.03592491565134564,0.0,-0.004511330369333481
-2.258,-0.008131462820444541,0.6,0.00339964983801262,-4.0,0.0,36.0,-0.007480498268034107,-157.0,-0.15824944779817585,0.0,0.007912172392953509
-2.267,-0.01726282602331677,0.6,-0.0001568211160255477,-4.0,0.0,36.0,0.0012231983638817388,-157.0,0.22436018945826405,0.0,0.08505306835234383
-2.276,0.0017742614225375285,0.6,0.00160928168298223,-4.0,0.0,36.0,0.15692596145359045,-157.0,-0.14227949086263428,0.0,-0.08391241905992737
-2.285,-0.004017809362082619,0.6,-0.0019065349358139937,-4.0,0.0,36.0,0.0690429024383049,-157.0,0.19223247554443987,0.0,-0.10117740841054886
-2.294,-0.016301983469660445,0.6,-0.003948495140334503,-4.0,0.0,36.0,0.07966721083646715,-157.0,-0.21150560151878076,0.0,0.008496813703770768
-2.303,0.004627822555257742,0.6,-0.0026773353689396647,-4.0,0.0,36.0,-0.06579260925367952,-157.0,0.14053654387244205,0.0,-0.16064396894498328
-2.3120000000000003,-0.009072983643832423,0.6,-0.01128011331470007,-4.0,0.0,36.0,0.09688826385630508,-157.0,0.16180542690002256,0.0,-0.13730535360419285
-2.321,0.0005194539579613895,0.6,0.0028044170531629597,-4.0,0.0,36.0,0.022558166356880353,-157.0,-0.08244091213278347,0.0,0.1866683148331627
-2.33,0.0072909056217753685,0.6,-0.009931236109295806,-4.0,0.0,36.0,0.13891453156779274,-157.0,0.04225803722728828,0.0,0.0757468330061404
-2.339,0.0012898291075741067,0.6,0.008416312640736364,-4.0,0.0,36.0,0.2014060154918468,-157.0,0.05474805721046651,0.0,-0.0010056471869014539
-2.348,0.011394006845433007,0.6,-0.0024945858016094885,-4.0,0.0,36.0,-0.030676577602700456,-157.0,-0.0813794483231306,0.0,0.12380069359584399
-2.357,-0.012348258203536527,0.6,0.0004949498165009074,-4.0,0.0,36.0,-0.04063031304450626,-157.0,-0.14491176107369305,0.0,-0.10405992300851451
-2.366,0.00402341641177549,0.6,0.004938367762809564,-4.0,0.0,36.0,-0.08640449911023695,-157.0,-0.13177173431407654,0.0,-0.031560312338585826
-2.375,-0.006848100909403132,0.6,0.006433144650629279,-4.0,0.0,36.0,-0.014357951171632057,-157.0,0.05410082199598076,0.0,0.06234536094243825
-2.384,-0.008707971491818818,0.6,-0.01570623408633453,-4.0,0.0,36.0,-0.03820254489503836,-157.0,-0.008511560251940574,0.0,0.08906716814313947
-2.393,-0.005788496647644155,0.6,-0.0020690367616397172,-4.0,0.0,36.0,0.03595043995710102,-157.0,-0.056430103330216044,0.0,0.051291684682777644
-2.402,-0.003115525321273727,0.6,0.008801789120807823,-4.0,0.0,36.0,-0.014456681693373594,-157.0,0.09667680111664602,0.0,-0.2541238807688225
-2.411,0.0005616534222974543,0.6,-0.016981058194322544,-4.0,0.0,36.0,-0.03615992807816198,-157.0,0.05080679093914778,0.0,-0.0968082117664578
-2.42,-0.011651498407833565,0.6,0.003872804753950634,-4.0,0.0,36.0,0.10645851361278519,-157.0,-0.07554627263656334,0.0,0.04770680923568653
-2.4290000000000003,0.009008264869541871,0.6,-0.022555642294021894,-4.0,0.0,36.0,-0.09378802311514517,-157.0,-0.12012015190173893,0.0,-0.035595149304680634
-2.438,0.004656624397304599,0.6,-0.010225068436356035,-4.0,0.0,36.0,0.04331079531513437,-157.0,0.052326173868807696,0.0,0.2540231620759172
-2.447,-0.015362436862772237,0.6,0.000386305518401881,-4.0,0.0,36.0,-0.04059417271884835,-157.0,-0.053758336855806194,0.0,0.09265583009670965
-2.456,0.014882521937955997,0.6,-0.016567151023219536,-4.0,0.0,36.0,0.07243685048699644,-157.0,0.009920486253150243,0.0,0.05580818806186658
-2.465,0.01895889176030583,0.6,-0.009855107376841506,-4.0,0.0,36.0,0.13852615467222304,-157.0,0.15762989726277177,0.0,-0.11169495537467236
-2.474,0.011787795711596508,0.6,-0.014718350074635869,-4.0,0.0,36.0,-0.03030982534240727,-157.0,0.050232824007477965,0.0,-0.003529673960291556
