x,dx,y,dy,z,dz,rx,drx,ry,dry,rz,drz
0.0,1.764052345967664,0.0,0.00377088908626934,-400.0,0.0,10.0,-0.09872866934576524,0.0,0.054261078349879636,0.0,-0.06378405564735844
0.0,0.4001572083672233,0.0,0.9318483741143037,-400.0,0.0,10.1,-0.040123470991118244,1.0,0.07159388934369917,0.0,-0.16641729851661735
0.0,0.9787379841057392,0.0,0.339964983801262,-400.0,0.0,10.2,-0.08000824760846013,2.0,-0.2994612860227619,0.0,-0.012656933163938986
0.0,2.240893199201458,0.0,-0.01568211160255477,-400.0,0.0,10.3,-0.10431294980353556,3.0,0.08809375610809717,0.0,-0.03634377801160514
0.0,1.8675579901499675,0.0,0.16092816829822298,-400.0,0.0,10.4,-0.08570781886711648,4.0,0.18081318105789757,0.0,0.07790512201329916
0.0,-0.977277879876411,0.0,-0.19065349358139935,-400.0,0.0,10.5,0.06774621693464117,5.0,0.043663847462929305,0.0,-0.15096616060682988
0.0,0.9500884175255894,0.0,-0.3948495140334503,-400.0,0.0,10.6,0.005182038948242157,6.0,0.019272899649972683,0.0,-0.027739139174310985
0.0,-0.1513572082976979,0.0,-0.26773353689396645,-400.0,0.0,10.7,-0.08791606288350749,7.0,0.06964386733914393,0.0,0.09687443931111454
0.0,-0.10321885179355784,0.0,-1.1280113314700069,-400.0,0.0,10.8,-0.023110160759299656,8.0,0.03382254736851153,0.0,-0.073035709555796
0.0,0.41059850193837233,0.0,0.280441705316296,-400.0,0.0,10.9,-0.1638807307122178,9.0,0.0651781261700616,0.0,-0.07623615367276093
0.0,0.144043571160878,0.0,-0.9931236109295807,-400.0,0.0,11.0,-0.07333128075836658,10.0,0.00014710002454108065,0.0,-0.14469403347558085
0.0,1.454273506962975,0.0,0.8416312640736364,-400.0,0.0,11.1,0.21495745348672868,11.0,-0.07667048545369004,0.0,0.26205738460182393
0.0,0.7610377251469934,0.0,-0.24945858016094885,-400.0,0.0,11.2,-0.00902438496657506,12.0,-0.10043227122146135,0.0,-0.07474731780653794
0.0,0.12167501649282841,0.0,0.04949498165009074,-400.0,0.0,11.3,0.07316589270303925,13.0,-0.09981917282318642,0.0,-0.13003468322183392
0.0,0.44386323274542566,0.0,0.49383677628095635,-400.0,0.0,11.4,-0.006548837514448298,14.0,-0.13730425509508953,0.0,-0.080385040403152
0.0,0.33367432737426683,0.0,0.6433144650629279,-400.0,0.0,11.5,0.034816923524180865,15.0,-0.10677420110191066,0.0,-0.07742950804868046
0.0,1.4940790731576061,0.0,-1.5706234086334527,-400.0,0.0,11.6,0.0663258089679174,16.0,0.17612661274198632,0.0,-0.02693897784512403
0.0,-0.20515826376580087,0.0,-0.20690367616397173,-400.0,0.0,11.7,-0.11046165975264709,17.0,0.07540956636562428,0.0,0.08253722320875148
0.0,0.31306770165090136,0.0,0.8801789120807822,-400.0,0.0,11.8,-0.003093625727395894,18.0,-0.06250273906846714,0.0,-0.029832316899583374
0.0,-0.8540957393017248,0.0,-1.6981058194322545,-400.0,0.0,11.9,0.15788651944164883,19.0,-0.03903926939855081,0.0,-0.09228233149968279
0.0,-2.5529898158340787,0.0,0.3872804753950634,-400.0,0.0,12.0,-0.0795500550053291,20.0,0.011255753090645429,0.0,-0.14513384981910252
0.0,0.6536185954403606,0.0,-2.2555642294021894,-400.0,0.0,12.1,-0.05664398537322193,21.0,-0.06555450294843582,0.0,0.002185735821987137
0.0,0.8644361988595057,0.0,-1.0225068436356035,-400.0,0.0,12.2,-0.030769127736700177,22.0,0.006751685717432486,0.0,0.004253907402979072
0.0,-0.7421650204064419,0.0,0.0386305518401881,-400.0,0.0,12.3,0.026902407317624666,23.0,0.07776041379029121,0.0,0.15309323510288247
0.0,2.2697546239876076,0.0,-1.6567151023219537,-400.0,0.0,12.4,0.05249178636458827,24.0,-0.0035742733548173485,0.0,0.00924477354698086
0.0,-1.4543656745987648,0.0,-0.9855107376841507,-400.0,0.0,12.5,0.12674116548186568,25.0,0.03360157426619922,0.0,-0.009900831128407738
0.0,0.04575851730144607,0.0,-1.4718350074635869,-400.0,0.0,12.6,0.04994982334686595,26.0,0.0886491539359616,0.0,-0.10506538365874896
0.0,-0.1871838500258336,0.0,1.6481349322075596,-400.0,0.0,12.7,-0.006205312579833404,27.0,-0.02721317560182082,0.0,-0.030595257509839192
0.0,1.5327792143584575,0.0,0.16422775548733395,-400.0,0.0,12.8,0.1259167129610814,28.0,0.028479059913436317,0.0,-0.04384744580346061
0.0,1.469358769900285,0.0,0.5672902778526694,-400.0,0.0,12.9,0.07041110221415822,29.0,-0.03093775928833614,0.0,-0.03701641645137026
0.0,0.1549474256969163,0.0,-0.2226751005151545,-400.0,0.0,13.0,-0.14956795162570163,30.0,-0.00285288698344164,0.0,-0.09592553926405883
0.0,0.37816251960217356,0.0,-0.35343174875719907,-400.0,0.0,13.1,0.25263682403559984,31.0,-0.032473026508296,0.0,0.05383296032761769
0.0,-0.8877857476301128,0.0,-1.6164741886510325,-400.0,0.0,13.2,0.17699213881967338,32.0,-0.05288698535561153,0.0,-0.014244541750936937
0.0,-1.980796468223927,0.0,-0.2918373627478628,-400.0,0.0,13.3,-0.01682142227670741,33.0,0.017371185298702345,0.0,-0.02003534800049874
0.0,-0.3479121493261526,0.0,-0.7614922118116233,-400.0,0.0,13.4,0.037791010173847506,34.0,0.056654531581821245,0.0,-0.17140461160489964
0.0,0.15634896910398005,0.0,0.8579239242923363,-400.0,0.0,13.5,0.13243587499958392,35.0,0.014630444600104426,0.0,0.04936440875248639
0.0,1.2302906807277207,0.0,1.1411018666575734,-400.0,0.0,13.6,-0.017220079269688264,36.0,0.0498726958311932,0.0,0.048701532598037944
0.0,1.2023798487844113,0.0,1.4665787155741776,-400.0,0.0,13.7,0.07303517903770194,37.0,-0.07379317802412298,0.0,-0.08391294028422137
0.0,-0.3873268174079523,0.0,0.852551939461232,-400.0,0.0,13.8,0.11045784735714766,38.0,-0.12037351921997795,0.0,0.09901213838791938
0.0,-0.30230275057533557,0.0,-0.5986539369229861,-400.0,0.0,13.9,-0.10148259077344411,39.0,0.04170435029676036,0.0,-0.13647582300824324
0.0,-1.0485529650670926,0.0,-1.1158969859603944,-400.0,0.0,14.0,-0.060233185358286215,40.0,0.06878813911747546,0.0,-0.0021869908789079874
0.0,-1.4200179371789752,0.0,0.7666631816450861,-400.0,0.0,14.100000000000001,0.09214083978105814,41.0,0.004985726659982265,0.0,-0.02712073398901639
0.0,-1.7062701906250126,0.0,0.3562928174722889,-400.0,0.0,14.2,0.04608144771488305,42.0,0.13480357804247187,0.0,-0.13171747888057944
0.0,1.9507753952317897,0.0,-1.7685384506770307,-400.0,0.0,14.3,0.0923796560313947,43.0,0.09076987979878987,0.0,0.018970261207999578
0.0,-0.5096521817516535,0.0,0.35548179274376907,-400.0,0.0,14.4,-0.013256801465371804,44.0,0.26805708407690004,0.0,0.17025701522417913
0.0,-0.4380743016111864,0.0,0.8145198224878664,-400.0,0.0,14.5,-0.0289005210954233,45.0,-0.020080851399566557,0.0,0.006763423006691977
0.0,-1.2527953600499262,0.0,0.05892558918162996,-400.0,0.0,14.600000000000001,-0.19986394755833728,46.0,-0.09988487960953682,0.0,-0.046302175410905096
0.0,0.7774903558319101,0.0,-0.18505367100934153,-400.0,0.0,14.7,-0.11460004265074433,47.0,-0.07401367907395136,0.0,0.04470241568856783
0.0,-1.6138978475579515,0.0,-0.8076484876163557,-400.0,0.0,14.8,0.00470660946584937,48.0,-0.05654978063746563,0.0,0.010571999546715494
0.0,-0.2127402802139687,0.0,-1.4465346995633879,-400.0,0.0,14.9,0.08245572195642364,49.0,0.047603138343811455,0.0,0.0027762131625501487
0.0,-0.8954665611936756,0.0,0.8002979493400275,-400.0,0.0,15.0,0.05311783665356953,50.0,-0.2158068563961257,0.0,-0.04255422127714481
0.0,0.386902497859262,0.0,-0.3091144447717088,-400.0,0.0,15.100000000000001,-0.012824197402770202,51.0,0.13185510180908366,0.0,0.1421975559292465
0.0,-0.510805137568873,0.0,-0.23346666154369272,-400.0,0.0,15.2,-0.027177156649069667,52.0,-0.023929659114234416,0.0,0.04563633634807854
0.0,-1.180632184122412,0.0,1.7327211869191332,-400.0,0.0,15.3,0.021717963263828015,53.0,-0.02467935577887518,0.0,-0.052867065893548865
0.0,-0.028182228338654868,0.0,0.6845011068591904,-400.0,0.0,15.4,0.007821118109215219,54.0,-0.10793431660249952,0.0,-0.010800383678095793
0.0,0.42833187053041766,0.0,0.3708250012811021,-400.0,0.0,15.5,0.1404545514939712,55.0,-0.011422555145018021,0.0,-0.07408667042040727
0.0,0.06651722238316789,0.0,0.14206180518723566,-400.0,0.0,15.600000000000001,0.014644077047824985,56.0,0.0013239767667533554,0.0,-0.060829115008149505
0.0,0.3024718977397814,0.0,1.5199948607657727,-400.0,0.0,15.7,-0.14812459621972984,57.0,-0.012194492760027728,0.0,-0.06407257241901991
0.0,-0.6343220936809636,0.0,1.7195893074161945,-400.0,0.0,15.8,-0.1272558135032317,58.0,0.03390592559424304,0.0,-0.11343115937222276
0.0,-0.3627411659871381,0.0,0.9295051114795281,-400.0,0.0,15.9,0.15187593369635802,59.0,-0.05896320419510298,0.0,0.07772769637679555
0.0,-0.672460447775951,0.0,0.5822245913979243,-400.0,0.0,16.0,-0.11711604614500803,60.0,-0.08958157604108272,0.0,-0.02910414632730258
0.0,-0.3595531615405413,0.0,-2.0946030712061448,-400.0,0.0,16.1,0.07644974530335336,61.0,0.05483281304979799,0.0,0.055412757832676976
0.0,-0.813146282044454,0.0,0.12372191423350658,-400.0,0.0,16.2,-0.02683727352093812,62.0,0.009866745381579568,0.0,-0.06701258977272966
0.0,-1.7262826023316769,0.0,-0.130106954193704,-400.0,0.0,16.3,-0.01697582939024855,63.0,0.01971810551973674,0.0,-0.006036249439233865
0.0,0.17742614225375283,0.0,0.09395322938556872,-400.0,0.0,16.4,-0.013413278276842012,64.0,0.10590272544419664,0.0,-0.07110405967911113
0.0,-0.4017809362082619,0.0,0.9430460873225178,-400.0,0.0,16.5,0.12213849594591984,65.0,-0.10225643912606858,0.0,0.07196681705373317
0.0,-1.6301983469660446,0.0,-2.7396771671895563,-400.0,0.0,16.6,-0.019284182854396467,66.0,-0.08552404572508643,0.0,-0.024841930670503824
0.0,0.4627822555257742,0.0,-0.5693120534701851,-400.0,0.0,16.7,-0.0033319282845152955,67.0,0.12572196508289943,0.0,-0.07308735859513858
0.0,-0.9072983643832422,0.0,0.26990435494076137,-400.0,0.0,16.8,-0.15308034973994927,68.0,-0.14828833575740427,0.0,-0.16417032288097844
0.0,0.05194539579613895,0.0,-0.4668455460527625,-400.0,0.0,16.9,0.02066905117080033,69.0,-0.13094121463310143,0.0,0.02756665493407744
0.0,0.7290905621775369,0.0,-1.4169061131262595,-400.0,0.0,17.0,0.05310425069780597,70.0,0.08178618311849958,0.0,-0.07083850523381072
0.0,0.12898291075741067,0.0,0.8689634868967954,-400.0,0.0,17.1,0.023914558065378705,71.0,0.023820019202203863,0.0,-0.0015779217120995175
0.0,1.1394006845433007,0.0,0.27687190584612803,-400.0,0.0,17.2,0.13978962610867354,72.0,0.010523213705927585,0.0,-0.049173010801352765
0.0,-1.2348258203536526,0.0,-0.9711045704444846,-400.0,0.0,17.3,0.005517135478023174,73.0,-0.009165940810038319,0.0,0.0954189580898765
0.0,0.402341641177549,0.0,0.3148172045158238,-400.0,0.0,17.4,0.029897745611901762,74.0,0.0031267547027569484,0.0,0.0544144752358008
0.0,-0.6848100909403132,0.0,0.8215857120497958,-400.0,0.0,17.5,0.16485040102681792,75.0,-0.009211211469195592,0.0,0.04472120874548315
0.0,-0.8707971491818818,0.0,0.005292646299360854,-400.0,0.0,17.6,-0.1550014189358148,76.0,0.13554427025944182,0.0,-0.061612112332347924
