x,dx,y,dy,z,dz,rx,drx,ry,dry,rz,drz
0.0,16.72866623008937,0.0,-0.648680223069911,-400.0,0.0,8.0,-0.04481706793299886,-45.0,0.10434524094267666,0.0,0.06725421853693757
0.0,4.78782426192216,0.0,0.7048248072252236,-400.0,0.0,8.0,0.0357317757664633,-46.0,0.09668560902167012,0.0,-0.004033499324109586
0.0,7.655925015937796,0.0,0.5296027673059801,-400.0,0.0,8.0,-0.13407844635378877,-47.0,0.07155132542224293,0.0,-0.1646442376303256
0.0,3.1723850870907193,0.0,-0.6276145410400583,-400.0,0.0,8.0,-0.03569800649729148,-48.0,-0.08535573629343879,0.0,-0.013413939167263229
0.0,-6.887036795067544,0.0,-1.201814833241669,-400.0,0.0,8.0,-0.008620890818847622,-49.0,-0.0387981835416189,0.0,-0.03891602783404725
0.0,2.584624155236967,0.0,0.3662598630564239,-400.0,0.0,8.0,0.04822167548189679,-50.0,0.15419416502799055,0.0,0.03572514153248352
0.0,3.040377067060599,0.0,1.389874557082026,-400.0,0.0,8.0,-0.03008585100782798,-51.0,-0.06641375967129336,0.0,-0.012502142296486666
0.0,-1.333875252013796,0.0,-1.034323820341622,-400.0,0.0,8.0,-0.026915411496301247,-52.0,-0.04220878792681978,0.0,0.1019617814130494
0.0,-15.794837453538477,0.0,-0.1559626358344525,-400.0,0.0,8.0,0.0052494749887126,-53.0,0.1324043011666727,0.0,-4.113062244809774e-05
0.0,-12.739623584035192,0.0,-2.165965374891236,-400.0,0.0,8.0,-0.11270639148044384,-54.0,-0.1265408611269669,0.0,0.057328999454692935
0.0,4.272895955208243,0.0,0.10256927325424899,-400.0,0.0,8.0,-0.12306322737989456,-55.0,0.08764265167560786,0.0,0.030956826435222424
0.0,4.218456378024425,0.0,0.2053562342013888,-400.0,0.0,8.0,-0.06737634604385186,-56.0,0.13130542867427358,0.0,0.08543522190705694
0.0,3.034961328952866,0.0,0.5212186668291567,-400.0,0.0,8.0,-0.03576289092849643,-57.0,0.13986966425009703,0.0,0.12952183051431473
0.0,-11.452223889205527,0.0,2.4194787647315783,-400.0,0.0,8.0,-0.22068538106478397,-58.0,-0.03771195387903112,0.0,-0.01739908650875418
0.0,-4.731739613507196,0.0,0.5623498846945981,-400.0,0.0,8.0,-0.19988903983667194,-59.0,-0.07215746013873524,0.0,-0.05341822441675296
0.0,-6.840138034842951,0.0,-0.6787786216074873,-400.0,0.0,8.0,-0.0589694375235432,-60.0,0.15259379401212506,0.0,-0.12177278267080388
0.0,0.3896492903593596,0.0,0.7255964063006011,-400.0,0.0,8.0,0.07126277702817209,-61.0,-0.10170589468706089,0.0,-0.12590752771307726
0.0,-13.102981519416787,0.0,0.3241807587747923,-400.0,0.0,8.0,-0.06721714206831582,-62.0,0.036924857965769164,0.0,0.02232721699676111
0.0,-4.3403635766525035,0.0,-1.6514555655913947,-400.0,0.0,8.0,-0.036049999307813475,-63.0,-0.03163492354500273,0.0,0.06862720148333867
0.0,-13.559170411717298,0.0,-0.2502226830208725,-400.0,0.0,8.0,-0.04740311202452669,-64.0,-0.06560380800016098,0.0,0.02487593331584238
0.0,-10.193158977418474,0.0,-0.6604301668749193,-400.0,0.0,8.0,-0.16251846254934948,-65.0,0.002150900379045651,0.0,-0.10336687209672075
0.0,-4.523838916013001,0.0,1.5873093149436976,-400.0,0.0,8.0,0.10065399440872794,-66.0,0.09733048730411514,0.0,-0.05729465059517117
0.0,12.476954829865242,0.0,0.038784257936401646,-400.0,0.0,8.0,-0.08695144888077064,-67.0,0.26163693639367946,0.0,0.05724768835164256
0.0,0.10511881145697063,0.0,-1.5861073542582278,-400.0,0.0,8.0,-0.08735068208124472,-68.0,-0.01213682247160153,0.0,0.25441080751235623
0.0,1.1565282537777326,0.0,1.1841940811539269,-400.0,0.0,8.0,0.07489169274345896,-69.0,-0.0885816501855037,0.0,0.024174382873002692
0.0,-0.8988673152640302,0.0,0.6240396567035845,-400.0,0.0,8.0,0.07968960655941908,-70.0,0.13945299330176014,0.0,0.05026221193715327
0.0,-5.8877038519223435,0.0,-0.5027654788313799,-400.0,0.0,8.0,-0.0330054290392946,-71.0,0.09290662386812482,0.0,0.13056497164911282
0.0,23.146212578353076,0.0,-0.023865052440121416,-400.0,0.0,8.0,-0.15954398683652626,-72.0,-0.15101499605513707,0.0,-0.002054171325086366
0.0,-2.7627233726857363,0.0,0.29000598641210174,-400.0,0.0,8.0,-0.1694555470668848,-73.0,-0.14060689206946336,0.0,0.16393605521438437
0.0,10.3327623914743,0.0,-2.297632567558457,-400.0,0.0,8.0,0.023840856159927603,-74.0,0.22606808436334497,0.0,-0.027815487193921296
0.0,10.105975968749725,0.0,-0.1215688668837255,-400.0,0.0,8.0,-0.16239802080539475,-75.0,0.025044396346143413,0.0,0.05464059001112007
0.0,6.35922269745312,0.0,0.1642497961783763,-400.0,0.0,8.0,-0.0981457492043227,-76.0,-0.03805804534860894,0.0,-0.16232065815922944
0.0,2.915577460286791,0.0,-0.6822560202410383,-400.0,0.0,8.0,0.0037263637286019573,-77.0,-0.1050788474654572,0.0,0.13239813707737622
0.0,-22.985667726397804,0.0,-1.44816610066965,-400.0,0.0,8.0,0.19195369533987827,-78.0,0.013669910303382918,0.0,-0.030667641169274965
0.0,-11.45928218617857,0.0,0.9794829171351854,-400.0,0.0,8.0,-0.10331255429349782,-79.0,-0.09036016151278553,0.0,-0.05022612306351663
0.0,6.524744048046525,0.0,-1.1424350865173567,-400.0,0.0,8.0,-0.1782765265836681,-80.0,-0.16423563927731194,0.0,0.1533163352912642
0.0,-14.154631094416356,0.0,0.6775278159229272,-400.0,0.0,8.0,-0.018914144452007283,-81.0,0.0745066542910486,0.0,0.09151532657575168
0.0,-7.144728692769682,0.0,-0.13317476553182223,-400.0,0.0,8.0,0.0012693999809746045,-82.0,0.009539148690050932,0.0,-0.0005123880583522751
0.0,7.503297329515913,0.0,0.6503423634733998,-400.0,0.0,8.0,-0.23858309859756677,-83.0,-0.08896460101332526,0.0,0.01920384043464228
0.0,-6.834965842235245,0.0,0.2898384251962955,-400.0,0.0,8.0,0.06466321304904492,-84.0,-0.0808025864541009,0.0,-0.0782370694265328
0.0,5.7524066452495255,0.0,0.13300564834402054,-400.0,0.0,8.0,0.0924014110149904,-85.0,0.07417089342911938,0.0,-0.159038095980549
0.0,13.293825296992614,0.0,2.1123823023075916,-400.0,0.0,8.0,-0.20024087827221093,-86.0,-0.1114600438363705,0.0,-0.00617688038488576
