x,dx,y,dy,z,dz,rx,drx,ry,dry,rz,drz
-6.1,0.017640523459676642,-1.5,0.01658130679618188,-1.0,0.0,16.0,0.019031155759393972,-80.0,-0.11390081931169654,0.0,0.05483281304979799
-6.0835,0.004001572083672233,-1.5003333333333333,-0.0011816404512856977,-1.0,0.0,16.0,-0.08517291972535901,-80.0,-0.12144013829592591,0.0,0.009866745381579568
-6.066999999999999,0.009787379841057393,-1.5006666666666666,-0.0068017820399685035,-1.0,0.0,16.0,0.18227236001279595,-80.0,0.08709617821716197,0.0,0.01971810551973674
-6.0504999999999995,0.022408931992014578,-1.501,0.006663830820319143,-1.0,0.0,16.0,-0.05215796779933732,-80.0,-0.08779706165358703,0.0,0.10590272544419664
-6.034,0.018675579901499675,-1.5013333333333334,-0.004607197873885533,-1.0,0.0,16.0,-0.11846865904115521,-80.0,0.12961498675278835,0.0,-0.10225643912606858
-6.0175,-0.00977277879876411,-1.5016666666666667,-0.013342584714027534,-1.0,0.0,16.0,0.09606933984606597,-80.0,0.06164593126261553,0.0,-0.08552404572508643
-6.0009999999999994,0.009500884175255894,-1.502,-0.013467175057975553,-1.0,0.0,16.0,0.13290628465396823,-80.0,0.053659652056682355,0.0,0.12572196508289943
-5.9845,-0.001513572082976979,-1.5023333333333333,0.0069377315269013255,-1.0,0.0,16.0,-0.08174930976162265,-80.0,0.04046954556143004,0.0,-0.14828833575740427
-5.968,-0.0010321885179355784,-1.5026666666666666,-0.001595734381462669,-1.0,0.0,16.0,-0.14013472930393106,-80.0,0.01914508720239118,0.0,-0.13094121463310143
-5.951499999999999,0.004105985019383723,-1.5030000000000001,-0.0013370155966843916,-1.0,0.0,16.0,0.10304382674156048,-80.0,0.08805111991771106,0.0,0.08178618311849958
-5.935,0.0014404357116087798,-1.5033333333333334,0.010777438059762627,-1.0,0.0,16.0,-0.2047323613057962,-80.0,-0.045408036251560514,0.0,0.023820019202203863
-5.9185,0.014542735069629751,-1.5036666666666667,-0.011268258087567436,-1.0,0.0,16.0,-0.12266216593966156,-80.0,0.00859519734343847,0.0,0.010523213705927585
-5.901999999999999,0.007610377251469934,-1.504,-0.007306777528648249,-1.0,0.0,16.0,0.09674461500502352,-80.0,0.07519465876771958,0.0,-0.009165940810038319
-5.8854999999999995,0.001216750164928284,-1.5043333333333333,-0.0038487980918127545,-1.0,0.0,16.0,-0.005535254802238957,-80.0,0.05629897185861278,0.0,0.0031267547027569484
-5.869,0.004438632327454257,-1.5046666666666666,0.0009435158931707401,-1.0,0.0,16.0,-0.026393734859268787,-80.0,-0.11949868052686603,0.0,-0.009211211469195592
-5.8525,0.0033367432737426684,-1.505,-0.00042171451290578935,-1.0,0.0,16.0,0.035281660649437836,-80.0,-0.0500409667304264,0.0,0.13554427025944182
-5.835999999999999,0.01494079073157606,-1.5053333333333334,-0.0028688719238990764,-1.0,0.0,16.0,-0.01527744235454087,-80.0,0.025280350541915454,0.0,-0.039814812875007516
-5.8195,-0.0020515826376580086,-1.5056666666666667,-0.000616264020956474,-1.0,0.0,16.0,-0.12986867221630902,-80.0,-0.040801470903989695,0.0,-0.016137353627777917
-5.803,0.003130677016509014,-1.506,-0.001073052762911747,-1.0,0.0,16.0,0.12760753460061877,-80.0,0.17746585609733334,0.0,0.17944488052250737
-5.786499999999999,-0.008540957393017247,-1.5063333333333333,-0.007196043885517929,-1.0,0.0,16.0,0.13250140528868154,-80.0,-0.03931531947541129,0.0,0.00275097020298358
-5.77,-0.025529898158340787,-1.5066666666666666,-0.008129929885540774,-1.0,0.0,16.0,0.02053325637779597,-80.0,-0.016221844757669086,0.0,0.22320163895251777
-5.7535,0.006536185954403606,-1.5070000000000001,0.0027451635772393953,-1.0,0.0,16.0,0.004513401543201028,-80.0,0.07694301781773039,0.0,-0.010497970101895356
-5.737,0.008644361988595058,-1.5073333333333334,-0.00890915082995528,-1.0,0.0,16.0,0.2339624806020058,-80.0,0.03305327432349158,0.0,0.13674149824601586
-5.7204999999999995,-0.00742165020406442,-1.5076666666666667,-0.011573552591908535,-1.0,0.0,16.0,-0.027643284501583723,-80.0,-0.014527445720476923,0.0,-0.1655344038309678
-5.704,0.022697546239876076,-1.508,-0.0031229225112569333,-1.0,0.0,16.0,-0.025957698183403946,-80.0,-0.07564935288807484,0.0,0.01536444608156664
-5.6875,-0.014543656745987649,-1.5083333333333333,-0.001576670161638159,-1.0,0.0,16.0,0.03644812492405056,-80.0,0.030151405739676618,0.0,-0.15844735631509355
-5.670999999999999,0.0004575851730144607,-1.5086666666666666,0.022567234972982093,-1.0,0.0,16.0,0.14713219561423382,-80.0,0.10390964403783927,0.0,0.08444543066045863
-5.6545,-0.001871838500258336,-1.509,-0.007047002758562337,-1.0,0.0,16.0,0.15927707544174838,-80.0,0.04790952240982286,0.0,-0.12128678162090248
-5.638,0.015327792143584576,-1.5093333333333334,0.009432607249694948,-1.0,0.0,16.0,-0.025857263167677128,-80.0,-0.07781835214561222,0.0,0.02837695543833455
